[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found (rerun with --debug to see where nbgrader is looking)
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543604419916 (xiongqiao@10.240.0.189) 2.99ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.189) 167.62ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543604419917 (xiongqiao@10.240.0.189) 2.47ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.189) 154.19ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543604419918 (xiongqiao@10.240.0.189) 2425.24ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.189) 4542.31ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543604419919 (xiongqiao@10.240.0.189) 3.16ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.189) 3824.10ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543604419920 (xiongqiao@10.240.0.189) 1682.07ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.189) 2948.76ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543604419921 (xiongqiao@10.240.1.181) 135.19ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.1.181) 173.86ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543604419922 (xiongqiao@10.240.1.181) 2.49ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.1.181) 185.62ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543604419923 (xiongqiao@10.240.1.181) 2.71ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.1.181) 169.53ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/sessions?_=1543604374586 (xiongqiao@10.240.1.181) 146.44ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/terminals?_=1543604374587 (xiongqiao@10.240.1.181) 1.87ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A?type=directory&_=1543604374588 (xiongqiao@10.240.1.181) 6.64ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents?type=directory&_=1543604374589 (xiongqiao@10.240.1.181) 25.24ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/hw4?type=directory&_=1543604374590 (xiongqiao@10.240.1.181) 36.25ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/notebooks/hw4/hw4.ipynb (xiongqiao@10.240.1.181) 297.03ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/config/common?_=1543610499996 (xiongqiao@10.240.1.181) 3.17ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/config/notebook?_=1543610499995 (xiongqiao@10.240.1.181) 3.21ms
[SingleUserLabApp | WARNING] Notebook hw4/hw4.ipynb is not trusted
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/hw4/hw4.ipynb?type=notebook&_=1543610499997 (xiongqiao@10.240.1.181) 102.57ms
[SingleUserLabApp | INFO] Kernel started: 0665e087-afe2-4e24-85bf-2c78a494bf6e
[SingleUserLabApp | INFO] 201 POST /user/xiongqiao/api/sessions (xiongqiao@10.240.1.181) 26.85ms
[SingleUserLabApp | INFO] 302 GET /user/xiongqiao/notebooks/hw4/images/training_conditional_proportions.png -> /user/xiongqiao/files/hw4/images/training_conditional_proportions.png (xiongqiao@10.240.1.181) 3.67ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/hw4/hw4.ipynb/checkpoints?_=1543610499998 (xiongqiao@10.240.1.181) 3.47ms
[SingleUserLabApp | INFO] 302 GET /user/xiongqiao/notebooks/hw4/images/training_conditional_densities2.png -> /user/xiongqiao/files/hw4/images/training_conditional_densities2.png (xiongqiao@10.240.1.181) 3.29ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/sessions?_=1543604374591 (xiongqiao@10.240.1.181) 1.68ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/terminals?_=1543604374592 (xiongqiao@10.240.1.181) 2.93ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/hw4?type=directory&_=1543604374593 (xiongqiao@10.240.1.181) 6.41ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543604419924 (xiongqiao@10.240.1.181) 2.33ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.1.181) 176.68ms
[SingleUserLabApp | INFO] Adapting to protocol v5.1 for kernel 0665e087-afe2-4e24-85bf-2c78a494bf6e
[SingleUserLabApp | INFO] 101 GET /user/xiongqiao/api/kernels/0665e087-afe2-4e24-85bf-2c78a494bf6e/channels?session_id=797e51d38f9d4f938bd6630148da12a3 (xiongqiao@10.240.2.49) 9.80ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543604419925 (xiongqiao@10.240.1.181) 2.95ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.1.181) 176.50ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543604419926 (xiongqiao@10.240.1.181) 2.62ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.1.181) 188.79ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543604419927 (xiongqiao@10.240.1.181) 108.48ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.1.181) 176.70ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543604419928 (xiongqiao@10.240.1.181) 3.25ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.1.181) 167.60ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543604419929 (xiongqiao@10.240.2.49) 168.22ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.2.49) 229.63ms
[SingleUserLabApp | INFO] 201 POST /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb/checkpoints (xiongqiao@10.240.2.49) 28.31ms
[SingleUserLabApp | INFO] Starting buffering for 482dcaea-84bd-4d6a-8c8d-dd5b6babe95e:fdb44e52be47435391eb51e57138f715
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/sessions?_=1543604374594 (xiongqiao@10.240.2.49) 1.62ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/terminals?_=1543604374595 (xiongqiao@10.240.2.49) 1.06ms
[SingleUserLabApp | INFO] Starting buffering for 0665e087-afe2-4e24-85bf-2c78a494bf6e:797e51d38f9d4f938bd6630148da12a3
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/hw4?type=directory&_=1543604374596 (xiongqiao@10.240.2.49) 8.35ms
[SingleUserLabApp | CRITICAL] received signal 15, stopping
[SingleUserLabApp | INFO] Shutting down 2 kernels
[SingleUserLabApp | WARNING] No nbgrader_config.py file found (rerun with --debug to see where nbgrader is looking)
[SingleUserLabApp | INFO] Loading the validate_assignment nbgrader serverextension
[SingleUserLabApp | WARNING] JupyterLab server extension not enabled, manually loading...
[SingleUserLabApp | INFO] JupyterLab extension loaded from /srv/conda/envs/data100/lib/python3.6/site-packages/jupyterlab
[SingleUserLabApp | INFO] JupyterLab application directory is /srv/conda/envs/data100/share/jupyter/lab
[SingleUserLabApp | INFO] Starting jupyterhub-singleuser server version 0.9.2
[SingleUserLabApp | INFO] Serving notebooks from local directory: /home/jovyan
[SingleUserLabApp | INFO] The Jupyter Notebook is running at:
[SingleUserLabApp | INFO] http://(jupyter-xiongqiao or 127.0.0.1):8888/user/xiongqiao/?token=1b5b35303cf944c2a0a4339293fd47ff
[SingleUserLabApp | INFO] Use Control-C to stop this server and shut down all kernels (twice to skip confirmation).
[SingleUserLabApp | CRITICAL] 
    
    Copy/paste this URL into your browser when you connect for the first time,
    to login with a token:
        http://(jupyter-xiongqiao or 127.0.0.1):8888/user/xiongqiao/?token=1b5b35303cf944c2a0a4339293fd47ff
[SingleUserLabApp | INFO] 302 GET /user/xiongqiao/ -> /user/xiongqiao/tree? (@10.240.1.20) 1.08ms
[SingleUserLabApp | INFO] 302 GET /user/xiongqiao/?redirects=1 -> /user/xiongqiao/tree?redirects=1 (@10.240.2.205) 0.66ms
[SingleUserLabApp | INFO] 302 GET /user/xiongqiao/tree?redirects=1 -> /hub/api/oauth2/authorize?client_id=jupyterhub-user-xiongqiao&redirect_uri=%2Fuser%2Fxiongqiao%2Foauth_callback&response_type=code&state=[secret] (@10.240.2.205) 2.68ms
[SingleUserLabApp | INFO] Logged-in user {'kind': 'user', 'name': 'xiongqiao', 'admin': False, 'groups': [], 'server': '/user/xiongqiao/', 'pending': None, 'created': '2018-11-02T18:20:16.906824Z', 'last_activity': '2018-11-30T22:21:01.723071Z', 'servers': None}
[SingleUserLabApp | INFO] 302 GET /user/xiongqiao/oauth_callback?code=[secret]&state=[secret] -> /user/xiongqiao/tree?redirects=1 (@10.240.2.205) 346.12ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/tree?redirects=1 (xiongqiao@10.240.2.205) 68.09ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/config/common?_=1543616459972 (xiongqiao@10.240.2.205) 4.44ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/terminals?_=1543616459975 (xiongqiao@10.240.2.205) 1.12ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/config/tree?_=1543616459971 (xiongqiao@10.240.2.205) 3.30ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/terminals?_=1543616459973 (xiongqiao@10.240.2.205) 1.08ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/sessions?_=1543616459974 (xiongqiao@10.240.2.205) 1.56ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents?type=directory&_=1543616459976 (xiongqiao@10.240.2.205) 14.25ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/nbgrader_version?version=0.6.0.dev&_=1543616459977 (xiongqiao@10.240.2.205) 0.90ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/sessions?_=1543616459978 (xiongqiao@10.240.2.205) 1.80ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/terminals?_=1543616459979 (xiongqiao@10.240.2.205) 1.36ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents?type=directory&_=1543616459980 (xiongqiao@10.240.2.205) 25.74ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/terminals?_=1543616459982 (xiongqiao@10.240.2.205) 1.19ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/sessions?_=1543616459981 (xiongqiao@10.240.2.205) 1.64ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents?type=directory&_=1543616459983 (xiongqiao@10.240.2.205) 21.85ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A?type=directory&_=1543616459986 (xiongqiao@10.240.0.96) 354.52ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/notebooks/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.65) 342.42ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/config/notebook?_=1543616791542 (xiongqiao@10.240.0.65) 3.01ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/config/common?_=1543616791543 (xiongqiao@10.240.0.65) 2.56ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?type=notebook&_=1543616791544 (xiongqiao@10.240.0.65) 115.05ms
[SingleUserLabApp | INFO] Kernel started: 3dde062a-9d13-4fc8-a3a4-0fba7001906d
[SingleUserLabApp | INFO] 201 POST /user/xiongqiao/api/sessions (xiongqiao@10.240.0.65) 45.55ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb/checkpoints?_=1543616791545 (xiongqiao@10.240.0.65) 4.92ms
[SingleUserLabApp | INFO] 302 GET /user/xiongqiao/notebooks/proj2A/figs/nyc_locations.png -> /user/xiongqiao/files/proj2A/figs/nyc_locations.png (xiongqiao@10.240.0.65) 3.24ms
[SingleUserLabApp | INFO] 302 GET /user/xiongqiao/notebooks/proj2A/figs/chloro_NY_neighborhoods.png -> /user/xiongqiao/files/proj2A/figs/chloro_NY_neighborhoods.png (xiongqiao@10.240.0.65) 3.42ms
[SingleUserLabApp | INFO] 302 GET /user/xiongqiao/notebooks/proj2A/figs/chloro_NY_taxi_zones.png -> /user/xiongqiao/files/proj2A/figs/chloro_NY_taxi_zones.png (xiongqiao@10.240.0.65) 4.68ms
[SingleUserLabApp | INFO] 302 GET /user/xiongqiao/notebooks/proj2A/figs/time_columns.png -> /user/xiongqiao/files/proj2A/figs/time_columns.png (xiongqiao@10.240.0.65) 2.55ms
[SingleUserLabApp | INFO] Adapting to protocol v5.1 for kernel 3dde062a-9d13-4fc8-a3a4-0fba7001906d
[SingleUserLabApp | INFO] 101 GET /user/xiongqiao/api/kernels/3dde062a-9d13-4fc8-a3a4-0fba7001906d/channels?session_id=e5e51c2ea2954abaa205ecb15a0e8a21 (xiongqiao@10.240.2.205) 459.67ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791546 (xiongqiao@10.240.0.65) 2.63ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.65) 163.28ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791547 (xiongqiao@10.240.0.65) 3.04ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.65) 154.42ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791548 (xiongqiao@10.240.0.65) 118.12ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.65) 153.26ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/sessions?_=1543616459987 (xiongqiao@10.240.0.65) 2.22ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/terminals?_=1543616459988 (xiongqiao@10.240.0.65) 1.57ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A?type=directory&_=1543616459989 (xiongqiao@10.240.0.65) 3.78ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/sessions?_=1543616459990 (xiongqiao@10.240.1.57) 1.47ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/terminals?_=1543616459991 (xiongqiao@10.240.1.57) 1.00ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A?type=directory&_=1543616459992 (xiongqiao@10.240.1.57) 8.17ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791549 (xiongqiao@10.240.1.57) 2.38ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.1.57) 362.15ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791550 (xiongqiao@10.240.1.57) 3.52ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.1.57) 157.35ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/terminals?_=1543616459994 (xiongqiao@10.240.1.57) 133.09ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/sessions?_=1543616459993 (xiongqiao@10.240.1.57) 1.48ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A?type=directory&_=1543616459995 (xiongqiao@10.240.1.57) 7.93ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791551 (xiongqiao@10.240.1.57) 2.37ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.1.57) 177.39ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791552 (xiongqiao@10.240.1.57) 2.76ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.1.57) 169.83ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791553 (xiongqiao@10.240.0.158) 2.50ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.158) 164.98ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791554 (xiongqiao@10.240.0.158) 2974.24ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.158) 170.94ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791555 (xiongqiao@10.240.0.158) 2.86ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.158) 177.98ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791556 (xiongqiao@10.240.0.158) 2.28ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.158) 161.29ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791557 (xiongqiao@10.240.0.65) 192.95ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.65) 201.96ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791558 (xiongqiao@10.240.0.65) 2.49ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.65) 162.47ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791559 (xiongqiao@10.240.1.119) 115.52ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.1.119) 162.38ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791560 (xiongqiao@10.240.1.119) 2.95ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.1.119) 160.24ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791561 (xiongqiao@10.240.0.127) 106.19ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.0.127) 199.00ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791562 (xiongqiao@10.240.2.205) 2.34ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.2.205) 173.20ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791563 (xiongqiao@10.240.2.205) 2.30ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
[SingleUserLabApp | INFO] 200 PUT /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb (xiongqiao@10.240.2.205) 181.34ms
[SingleUserLabApp | INFO] 201 POST /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb/checkpoints (xiongqiao@10.240.2.205) 29.89ms
[SingleUserLabApp | INFO] 200 GET /user/xiongqiao/api/contents/proj2A/proj2_part2.ipynb?content=0&_=1543616791564 (xiongqiao@10.240.0.127) 561.22ms
[SingleUserLabApp | INFO] Saving file at /proj2A/proj2_part2.ipynb
